CustomerID,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus,Churn
3025374,38.54,253,35,0.25,0,0,5,0.4,1,4.3,15,0.7,0,21.4,29,0,39.3,40.3,5.3,0,0.3,31,2,1,MIADFD954,1,1,949,28,54,No,No,No,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,7,No,0,No,3-Good,Other,Other,No,Yes
3025378,30.1,116,30,0,0,0.1,-22,-0.1,0.7,2,3,0,0,76.4,4.3,4.3,31,6.7,2.7,0,0.3,35,2,1,DALFTW817,1,1,1057,60,60,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,No,1-Highest,Town,Retired,Yes,No
3025382,30.25,92,30,0.25,0,0,-12,-0.2,1.7,2.3,2.7,0,0,18.1,3.3,0,40.7,8.7,4,0,0,33,1,1,DALDAL214,2,2,642,34,34,Yes,No,No,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,7,No,1,No,1-Highest,Suburban,Other,Yes,Yes
3025386,26.31,343,10,0,65,0,-183,-16.3,30,2,39.3,0,0,82.3,54.7,11.3,97.7,78.7,32,0,0,37,2,2,NYCNEW908,5,4,643,0,0,No,Yes,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,Yes,No,0,5,No,0,No,1-Highest,Other,Other,Unknown,No
3025394,28.16,119,25,0.25,4,0,266,17.5,0,0.7,10,0,0,11.2,5.3,2,28.7,16,0.7,0,0,35,1,1,HOUHOU281,2,2,31,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,1-Highest,Other,Other,Unknown,No
3025398,44.07,644,30,0.25,40,0,509,36.6,1.3,2.7,13.7,0.3,0,209,84.7,67.7,106.3,110.7,4,0,6,33,1,1,SANAUS512,6,4,540,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,1-Highest,Other,Other,Unknown,Yes
3025402,55.05,318,55,0,0,0,-69,-0.1,16.3,3,8.3,0,0,77.7,17,0,61,50.3,19.3,0,2.7,33,1,1,DENDEN303,1,1,1011,42,0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,6,No,0,No,5-Low,Suburban,Other,Unknown,No
3025406,80.24,406,25,0,94,0.8,346,6,4,18.3,25.7,0,0,50.5,13.7,9.7,60.7,38.7,22.3,0,1.7,31,3,2,LOUNAL812,5,4,93,52,50,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,6,No,0,No,1-Highest,Rural,Other,Yes,Yes
3025430,110.03,1589,85,0.74,29,0.1,-122,-2.1,15.7,0.3,9.7,2,0.7,176.1,33.7,10.7,137.3,134,16,0,2.3,33,1,1,NYCMAN917,8,5,62,36,34,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,3,No,0,No,2-High,Other,Other,No,No
3025434,33.31,126,30,0,10,0,-43,-3.3,0.7,0,5.3,0,0,36.3,5,2.7,37.3,5.3,0.7,0,0,35,1,1,DALDAL214,1,1,1056,32,0,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,No,1-Highest,Town,Other,Unknown,Yes
3025438,35.61,65,35,0.25,0,0,-1,-0.2,1.3,1,11.3,0,0,0,0.3,0,11.7,11.3,2.3,0,0,35,1,1,SFROAK510,1,1,1056,34,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,8,No,0,No,1-Highest,Suburban,Other,No,Yes
3025454,72.25,619,50,0.5,76,2.8,-4,-4,5.7,1.7,32,0,0,105.9,19,1.7,174.7,27.3,7.3,0,3,35,1,1,KCYKCM816,3,2,10,34,30,No,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,0,No,1-Highest,Rural,Other,Yes,No
3025458,84.67,501,35,2.72,80,1.7,196,47,6.3,26,57,1.3,0.7,30.2,31,5.3,97,44.3,32.3,0,0.7,31,1,1,ATLCHA423,2,2,485,48,0,No,No,Yes,No,No,Known,Yes,Yes,Yes,No,No,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Other,Professional,No,No
3025462,70.03,529,30,1.24,125,0.5,-85,7.8,4.7,4.7,36,0,0,119.5,53.7,12.3,121.7,94.7,9.3,0,1,31,4,4,DALDAL214,2,2,250,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,No,1-Highest,Suburban,Other,Unknown,No
3025474,91.51,1294,80,3.96,0,0,-182,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,2,MIAMIA305,3,3,264,36,0,No,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,1,1,No,No,0,8,Yes,0,Yes,1-Highest,Rural,Professional,Yes,No
3025478,41.41,194,30,0,6,9,6,-3.1,11.3,1.3,19,0,0.3,22.6,17.3,3.7,69.7,20,12.7,0,0,35,2,2,NYCNEW201,2,2,407,30,30,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,5,No,0,No,1-Highest,Other,Other,Yes,No
3025486,529.12,2742,85,25.49,34,416.3,-1046,-401.8,13.7,8.3,26.7,0.7,1.3,61.2,29.7,8.7,174.7,77,22,0,0,33,1,1,NYCBRO917,6,5,57,42,20,Yes,No,Yes,No,No,Unknown,No,No,No,No,Yes,Yes,0,0,No,No,0,1,No,0,No,4-Medium,Other,Other,Unknown,No
3025498,215.5,1094,50,0.5,296,89.8,-138,-50.8,14.7,18.7,31.7,5,0,515.1,37,5,184.3,46,33.3,0,2.3,37,1,1,ATLKNO423,2,2,567,54,52,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Town,Professional,Yes,No
3025502,50.48,587,60,0.5,0,0,-141,-0.5,3.7,0.7,36,4,0,116.3,38.7,13,112,56,4.3,0,3,33,2,2,DETTOL419,2,2,565,40,36,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,1,4,No,0,No,3-Good,Suburban,Self,Yes,No
3025506,83.41,737,70,1.49,48,0,-28,-11.4,10,7.3,43,7.3,0,175.5,30.7,2,186.3,75.7,17.3,0,2.7,35,1,1,ATLMEM901,3,3,155,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,1-Highest,Suburban,Other,Unknown,No
3025510,15.57,192,10,0.74,18,0,139,15.2,3,1,6.3,0,0,35.2,10,8.3,60,9.7,4,0,0.7,33,2,2,DENDEN303,1,1,1010,40,34,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,No,1-Highest,Town,Professional,Yes,Yes
3025526,165.58,735,35,2.48,320,0,-246,-63,10,7.3,39.3,1,0,135.5,54.3,25,206.7,45,17.3,0,3.3,33,1,1,DALFTW817,1,1,1010,0,0,No,Yes,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,2,No,0,No,3-Good,Other,Other,Unknown,Yes
3025546,43.87,256,48,0,11,0.7,52,-20.9,2,1.3,28.7,0,0.3,56.5,4.3,0,54.3,56,3.3,0,0.3,35,1,1,HOUHOU281,1,1,1056,28,36,Yes,No,No,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,8,No,0,No,1-Highest,Town,Other,Yes,Yes
3025554,63.44,1012,70,0.5,24,0,-422,-10.2,16,0.7,77,7.7,0.3,482,31.3,15.7,157.7,196.3,16.7,0,9.7,33,2,1,NEVLVS702,6,5,378,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,1,1,No,No,1,0,No,0,Yes,1-Highest,Suburban,Other,Unknown,No
3025570,34.25,434,10,0,80,0,-108,-24.2,4.3,1.3,5.7,1,0,206.2,17.7,24.3,91.3,9,5.7,0,0.7,31,2,2,KCYKCK913,4,2,212,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,No,5-Low,Suburban,Other,Unknown,No
3025582,164.95,1518,58,0,238,0,43,156.4,9.7,2.7,83.7,12.7,0,318.8,38.7,10.7,171,124.7,12.3,0,4.7,35,1,1,STLSTL314,7,3,140,24,22,No,Yes,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,2,No,0,No,5-Low,Suburban,Other,Unknown,No
3025590,50.58,359,45,0.5,13,0,56,15.4,8,1.3,34.7,4.7,0,101.9,27.7,11.3,73,86,9.3,0,0.3,35,1,1,DETDET313,2,2,97,48,50,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,5,No,0,No,6-VeryLow,Other,Other,Yes,No
3025594,51.48,154,55,1.24,0,0,-57,-2.5,6.7,0.3,13,0,0,18.7,9,0.7,36,48.3,7,0,0.7,37,1,1,NYCNEW201,5,2,358,46,50,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,7,No,0,No,3-Good,Other,Other,Yes,Yes
3025598,57.17,140,17,0.5,94,0,-76,-26.6,1.3,0,7.3,0,0,30.3,0.3,0.3,40.7,9.3,1.3,0,0.3,31,1,1,SFRSFR415,2,1,948,32,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,No,1-Highest,Other,Other,No,Yes
3025610,56.01,331,45,2.48,0,10,-14,-10,3.3,4.7,50.3,0.3,0,41,23,1.3,102.7,36.3,8,0,0,33,2,2,HOUHOU281,2,2,212,42,40,Yes,Yes,Yes,Yes,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,No,0,9,No,0,No,1-Highest,Other,Other,Yes,No
3025614,22.59,83,10,0,15,0,111,-1.3,1,0,4.3,0,0.7,10.9,10.3,4,30,10.3,1,0,0,31,2,2,PHXTUC520,2,2,83,36,40,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,Yes,No,0,5,No,0,No,1-Highest,Other,Other,Yes,Yes
3025618,103.26,1073,70,1.98,124,1.5,-174,-53.3,39.3,5.7,31.3,1.7,0,277.1,60.7,31.7,146,129.7,45,0,0,35,2,1,DENGRE970,2,2,265,22,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,No,3-Good,Town,Other,Unknown,No
3025622,35.78,376,25,0.25,28,0,16,-10.8,1.7,0,16.3,1,0,122.4,13.3,5.3,61.3,95.3,1.7,0,0.7,35,1,1,SANCRP512,5,5,405,54,50,No,Yes,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,4,No,1,No,4-Medium,Suburban,Crafts,No,Yes
3025626,34,196,30,0,0,0,24,0,0,0.7,1.3,0.7,0,4.1,5.7,1.7,23.7,7.7,0.7,0,0,37,2,2,KCYKCK913,2,2,734,36,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,No,1-Highest,Rural,Other,No,No
3025630,53.35,194,50,1.24,0,3.3,30,9.8,1,1,11.3,0,0,4.3,2.3,0.3,27,17.7,2,0,0,31,1,1,HOUHOU281,1,1,947,36,36,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,7,Yes,0,No,1-Highest,Suburban,Other,Yes,No
3025634,44.47,185,30,2.97,29,0,-70,-11.5,1,0,13.3,0,0.3,6,2,0,52.7,16,1,0,0,33,1,1,DENDEN303,1,1,1009,40,36,Yes,No,No,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Suburban,Other,Yes,No
3025642,32.49,66,32,0,0,0,20,0,1.3,1,1.3,0,0.3,4.9,5.3,3.3,16,6.7,2.3,0,0,35,2,2,OHICOL614,1,1,1055,32,30,Yes,No,No,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,Yes,0,No,1-Highest,Other,Professional,Yes,No
3025662,32.59,26,32,0,0,0,-8,-0.1,0.3,0.7,2.3,0,0,1.8,1.3,0.3,11.3,2.7,1,0,0,33,3,3,KCYKCK913,3,2,263,66,66,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,No,1-Highest,Suburban,Other,Yes,No
3025670,108.85,799,50,0.74,229,0,-250,-58.9,4,0,54,0,1.7,218.2,77.3,16.7,205,72.3,4,0,0,31,1,1,BOSMAN603,2,2,417,40,0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Town,Professional,No,Yes
3025690,33.93,166,30,0.74,1,0,-73,-3.9,1,0.3,6.7,0,0,49.1,4,5.3,52.7,8.7,1.3,0,0.3,33,1,1,FLNNPR813,2,2,184,46,0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,3,No,0,No,1-Highest,Other,Self,No,No
3025694,32.16,284,30,0,1,1.8,-30,-2.2,0,0,17.3,0,0,0.7,0,0,21.3,28.7,0,0,0,37,1,1,OMADES515,1,1,1116,30,32,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,6,No,0,No,1-Highest,Suburban,Professional,Yes,No
3025702,54.38,314,32,1.49,12,0,26,-15.9,7.3,1.3,17.7,1.7,0,33.8,31.3,2,82.7,15.3,8.7,0,0,33,2,2,SFRSCL408,4,3,133,50,0,No,Yes,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,9,No,0,No,1-Highest,Suburban,Professional,No,Yes
3025706,35.74,60,32,0,0,0,-34,0,3.3,0.3,2.7,0,0,3.5,1.7,0,8.3,3,3.7,0,0,35,2,2,NEVLVS702,1,1,1055,60,78,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Suburban,Other,Unknown,Yes
3025718,71.98,1051,40,0,80,0.2,-285,-32,3.7,0.7,18.3,0.3,0,405.9,47.7,2.3,112.3,80.7,4.3,0,2,37,1,1,OHICOL614,2,2,972,32,0,No,No,No,No,No,Known,No,Yes,No,No,No,Yes,0,0,No,Yes,0,2,No,0,No,1-Highest,Suburban,Other,No,No
3025730,61.8,513,30,1.49,66,0,126,48.4,3.7,1.3,31.7,0,0,141.6,37,11.3,127.7,76.3,5,0,4.3,33,3,1,SANSAN210,2,1,884,44,40,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Suburban,Clerical,Yes,No
3025738,29.99,94,30,0,0,0,-23,0,4.7,0.7,5,0.7,0,0,0,0,50.3,6.3,5.3,0,0,37,2,1,MIAFTL954,2,2,614,86,84,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,9,No,0,No,1-Highest,Other,Retired,Yes,No
3025750,35.52,216,35,1.49,9,0,-172,-0.5,3.3,1,30.7,0.7,0,46.5,27,9.7,66.3,43.3,4.3,0,0.7,33,1,1,HOUHOU281,2,2,638,54,50,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,2,No,0,No,1-Highest,Other,Professional,Yes,Yes
3025766,102.95,1274,60,3.46,164,0.3,-135,12.4,6,3,33.7,0,0,176.7,17.7,0.7,157.3,73.7,9,0,2.7,35,2,1,DALDAL214,2,2,296,36,32,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,7,No,0,No,1-Highest,Suburban,Other,Yes,No
3025770,52.56,817,60,0.25,8,0,86,-2.6,4,6.7,29.7,4.7,0,371.8,38.7,16.7,156.7,102.3,10.7,0,1.7,33,1,1,KCYKCM816,4,3,160,64,0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Other,Other,No,No
3025782,150.04,1312,50,0,334,0,763,222.4,3.3,7,47.7,0,0,390.4,60,18.7,170.3,177.3,10.3,0,7,35,1,1,SANMCA210,3,2,571,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,No,1-Highest,Other,Other,Unknown,No
3025786,58.74,200,70,0,0,0,-32,-8.7,4,0.7,12.7,0,0,27,17,1.7,70.3,24.3,4.7,0,0,33,2,2,NYCBRO917,3,3,127,68,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,No,1-Highest,Other,Clerical,Unknown,No
3025798,75,495,75,0,0,0,-112,0,8,0.3,55.3,4.3,0,206.1,10.7,4.7,47.3,54.3,8.3,0,1,35,1,1,SFRSCL408,2,2,984,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,No,7-Lowest,Other,Other,Unknown,No
3025802,149.33,1182,70,2.48,321,0.6,306,21.9,4.7,4,59.3,3.3,0,439.8,12.7,12.3,247.3,75.3,8.7,0,3.7,33,1,1,INDMUN765,4,4,26,40,0,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,1,1,No,No,0,6,No,0,Yes,2-High,Town,Professional,No,Yes
3025810,34.43,107,34,0,0,0,-75,-2.9,1,2,5.3,2,0,20.5,1.7,1.7,19,25.3,3,0,0,31,1,1,DALFTW817,1,1,947,48,44,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,No,1-Highest,Suburban,Other,Yes,No
3025818,56.43,445,32,0,93,0.3,-67,-23.9,3,3.3,33.7,0,0,21.8,10,1.7,86.3,18.7,6.3,0,1,31,2,2,SANAUS512,3,3,189,36,32,Yes,Yes,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,5,No,0,No,1-Highest,Other,Professional,Yes,No
3025846,45,173,45,0,0,0,-33,0,2.7,1.7,7,1,0,50.4,14.7,10.7,52.7,10.3,4.3,0,0,33,2,2,SANSAN210,4,2,56,32,0,Yes,No,No,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,No,1-Highest,Suburban,Self,No,No
3025858,32.36,273,30,1.73,0,0.4,44,1,2.3,0,7.3,0,0.3,27.6,15,6,78,26.7,2.3,0,0,31,2,2,NYCBRO917,2,2,393,46,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,No,1-Highest,Other,Other,Yes,No
3025878,35.58,171,32,0.25,8,0,1,-3.1,1,0.3,12,0,0,13.2,14.3,4,42,23.3,1.3,0,0,31,2,2,NNYBUF716,2,1,510,50,50,Yes,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,No,1-Highest,Town,Professional,Yes,Yes
3025882,23.39,6,17,0,0,0,0,-0.2,0,0,0.3,0,0,0,0,0,1.3,2,0,0,0,31,2,2,NSHNSH615,1,1,946,48,48,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,7,No,0,No,1-Highest,Town,Professional,Yes,No
3025886,49.99,678,50,0,0,0,-178,0,5.7,3.3,27.7,5,0,192.9,159.7,78,141,227.7,9,0,8.3,37,2,1,DALDAL214,4,4,15,28,26,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,1,1,No,No,0,7,No,0,Yes,1-Highest,Suburban,Other,Yes,No
3025894,52.85,179,60,0.5,0,1.1,-179,-2.9,6.7,0.7,7.7,0,0.3,8.4,7.7,0.3,38.3,13.7,7.3,0,0.3,33,1,1,APCANN443,2,2,509,42,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,1,0,Yes,No,0,8,No,0,Yes,3-Good,Town,Other,No,Yes
3025902,34.99,94,45,0,0,0,-32,0,3.7,0,14.7,1.3,0,13.4,12.7,2,38.7,19,3.7,0,0,33,1,1,NYCQUE917,3,3,116,34,30,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,No,1-Highest,Other,Other,No,No
3025906,34.41,187,30,0.25,0,2.9,26,-1.3,1.7,0.7,14.7,0,0.3,19.5,4.7,0,36.3,13.7,2.3,0,0,31,2,1,PHXPHX602,3,2,15,34,0,No,No,Yes,Yes,Yes,Known,No,No,No,No,Yes,Yes,0,0,Yes,No,0,4,No,0,No,1-Highest,Suburban,Other,Unknown,No
3025914,57.27,404,70,0.99,0,3,18,-2.1,35.3,5.7,97.7,0,3.3,3,5.7,1,151.3,41.3,41,0,0,33,1,1,PHIWIL302,5,3,139,56,0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,6,No,0,No,1-Highest,Suburban,Professional,No,No
3025918,44.48,62,35,1.49,0,0,-52,-9.5,1,1,3.7,0,0,11,2,2,19.7,6.7,2,0,0,31,2,2,HOUHOU281,6,4,131,52,50,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,No,1-Highest,Rural,Other,Yes,Yes
3025922,51.35,251,50,0.74,0,0.2,-14,2.3,1.7,2,6,0,0,53.4,7,0.7,40,29.7,3.7,0,0.3,31,1,1,DALDAL214,1,1,946,38,30,No,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,No,3-Good,Suburban,Other,Yes,No
3025934,42.94,180,37,0,0,0,-120,-46.7,1.3,2,6.7,0.7,0,37,6.3,0,52.7,30,3.3,0,0.3,31,1,1,OKCTUL918,3,2,467,46,48,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,5,No,0,No,5-Low,Suburban,Clerical,Yes,No
3025962,46.58,260,30,0,28,0,-71,-14.2,5,1.3,30.7,2,0,42.2,40.3,8,87.3,54,6.3,0,0,37,2,2,NYCBRO917,2,2,587,74,0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,No,3-Good,Other,Other,No,No
3025966,72.59,290,30,1.73,98,1,-180,-37.8,2.7,2.7,24.3,0.3,0,52.8,14,0.3,64.7,29,5.3,0,1,31,1,1,HOUHOU281,1,1,946,42,0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,No,0,0,No,Yes,0,5,No,0,No,1-Highest,Town,Professional,No,Yes
3025970,30.47,93,30,0,0,0.5,44,-0.5,0,0,8.3,0,0,13.6,3.7,1.3,43.3,16.7,0,0,0,37,2,2,OHICOL614,2,1,978,54,56,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Suburban,Other,Yes,No
3025974,44.07,34,9,0,0,0,-34,105.9,0,0.7,2.7,0,0,5.4,5.3,0.3,7.3,8,0.7,0,0.3,35,1,1,HOUCON409,2,2,436,36,28,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,4,No,0,No,5-Low,Rural,Other,Yes,No
3025982,84.99,224,85,0,11,0,-42,0,1,0.7,13.3,0.3,0,60.5,9.3,6.3,82.3,9.3,1.7,0,0,37,4,4,INDIND317,2,2,132,46,48,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,1,1,No,No,0,9,No,0,Yes,1-Highest,Town,Professional,No,No
3025986,43.07,313,35,3.71,4,0.6,-120,-3.6,1,4.3,25,0.3,0,63.1,26.3,13.3,89,52.7,5.3,0,2.3,31,1,1,STLSTL314,2,2,189,28,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,1,No,5-Low,Other,Other,No,No
3025990,15.1,398,10,0,17,0,-94,-5.1,10.7,7.7,30.7,1.3,0,83.3,21.3,16.7,132.7,53.3,18.3,0,1,37,4,4,NOLKEN504,3,3,444,40,38,Yes,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,4,No,0,No,2-High,Town,Other,Yes,Yes
3025998,32.99,69,30,0,0,0,-24,0,1.3,1.3,3.3,0,0,3.7,1.7,0.3,10,9,2.7,0,0,37,2,2,KCYTOP913,2,2,408,48,0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,5,No,0,No,1-Highest,Other,Clerical,No,No
3026002,55.18,506,50,0.25,15,0,-56,-5.2,5.7,1.3,29.7,0,0,176.2,43.7,10.7,59.7,82.7,7,0,0.7,31,1,1,NYCNEW973,2,2,557,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,3-Good,Town,Other,Unknown,Yes
3026010,33.41,116,32,0.74,0,0.6,59,3.9,2,0,4.7,0,0,1,2.7,0.7,54,13.3,2,0,0,33,1,1,BOSMAN603,1,1,1008,38,32,Yes,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Rural,Other,Yes,No
3026030,33.7,1206,36,0,0,0,-178,2.3,17,22.3,114.3,7,0,339.7,100.7,25.3,124.7,242,39.3,0,6.7,35,2,1,HOUHOU281,3,2,126,38,36,No,Yes,No,Yes,Yes,Unknown,No,No,No,No,No,No,0,0,No,No,0,6,No,0,No,1-Highest,Other,Other,Yes,No
3026034,64.67,606,40,1.24,94,0,-260,-32.7,1.7,5.7,32.7,0,0.3,94.6,38,10.3,73,131.7,7.3,0,3.7,35,1,1,INDIND317,3,3,245,40,42,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,No,1-Highest,Town,Homemaker,Yes,No
3026038,38.59,389,38,0.99,0,0,36,-34.6,15.7,1,41,0,0,101.4,66,31,107.7,81.3,16.7,0,1,35,1,1,PHIPHI215,3,3,80,30,0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,5,No,0,No,1-Highest,Other,Other,Unknown,No
3026054,58.03,662,45,0,66,0,78,-23,15.3,3.7,23,0.3,0.3,49,31.7,3.7,52.7,81,19,0,0.3,35,2,1,DETANN734,2,2,153,34,28,Yes,No,Yes,Yes,No,Known,No,No,No,Yes,Yes,Yes,0,0,Yes,No,0,3,No,1,No,1-Highest,Town,Other,Yes,Yes
3026058,87.26,384,75,0.99,0,10.6,-70,-12.3,2.7,0.3,32,0.3,0.7,21.9,7.7,1.7,41,56.3,3,0,0.7,31,1,1,OKCLRK501,2,1,683,44,44,Yes,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,7,No,0,No,1-Highest,Town,Professional,Yes,Yes
3026062,91.75,366,57,0,0,0,0,0,0.7,0.3,11,0,0,30.2,2.7,3.7,14.3,21.3,1,0,0.7,33,1,1,MILMIL414,3,2,4,30,24,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,No,0,0,No,No,0,1,No,0,No,4-Medium,Other,Other,No,No
